time,v_pu,f_pu,omega_int,omega_bus,rocof,Pe_pu
0.911000000000002,0.9736109855508015,1.000433355100099,-3.861922308471225e-05,-4.557644981214891e-05,0.0011155324923043664,0.4898101572057226
0.911100000000002,0.9736122562635138,1.0004331430978208,-3.850761575045551e-05,-4.545078378830838e-05,0.0011166158262800232,0.48979654691380636
0.9119000000000019,0.9736224219652115,1.0004314470795952,-3.761085119367125e-05,-4.446198510131755e-05,0.0011252984655491516,0.4896873029862968
0.9120000000000019,0.9736236926779237,1.000431235077317,-3.749826706249674e-05,-4.4337641211139265e-05,0.0011263859377689256,0.48967359873520266
0.9121000000000019,0.9736249633906359,1.0004310230750386,-3.7385574006117494e-05,-4.421106169066114e-05,0.0011274767192559513,0.4896598860156602
0.912900000000002,0.9736351290923337,1.0004293270568123,-3.648009723574693e-05,-4.3215007570223046e-05,0.0011362179212076606,0.48954983865636637
0.913000000000002,0.9736363998050459,1.000429115054534,-3.6366420794148126e-05,-4.30897499317711e-05,0.0011373125866676603,0.4895360359746177
0.913100000000002,0.9736376705177582,1.0004289030522557,-3.6252634718413426e-05,-4.29622498682802e-05,0.0011384103538104526,0.4895222252662541
0.9139000000000019,0.9736478362194559,1.0004272070340294,-3.5338389017999664e-05,-4.195887855418613e-05,0.0011472064271553783,0.4894114099702035
0.9140000000000019,0.9736491069321681,1.000426995031751,-3.522361338401367e-05,-4.183270022787659e-05,0.0011483078248916423,0.48939751329264575
0.9141000000000019,0.9736503776448803,1.0004267830294726,-3.510872745302136e-05,-4.1704273034354646e-05,0.0011494121174493869,0.48938360902981587
0.914900000000002,0.973660543346578,1.0004250870112463,-3.418565979089391e-05,-4.069352657657789e-05,0.0011582593839393751,0.48927206125368783
0.915000000000002,0.9736618140592902,1.000424875008968,-3.4069778542421485e-05,-4.056642117830718e-05,0.0011593670546330426,0.4892580750101572
0.915100000000002,0.9736630847720025,1.0004246630066898,-3.395378637996733e-05,-4.043706079160862e-05,0.0011604774140349973,0.48924408162206867
0.9159000000000019,0.9736732504737002,1.0004229669884641,-3.302184739598242e-05,-3.9418884722825126e-05,0.0011693722089027303,0.48913183677954747
0.9160000000000019,0.9736745211864124,1.000422754986186,-3.290485456910565e-05,-3.92908462309692e-05,0.0011704856949347475,0.4891177653942223
0.9161000000000019,0.9736757918991246,1.0004225429839078,-3.2787750256995496e-05,-3.916054695932414e-05,0.00117160166433441,0.4891036873043978
0.916900000000002,0.9736859576008224,1.0004208469656812,-3.184689424883761e-05,-3.81348904112219e-05,0.0011805403367257106,0.4889907807614768
0.917000000000002,0.9736872283135346,1.000420634963403,-3.1728784336083446e-05,-3.8005913245646e-05,0.0011816591822311762,0.4889766286523108
0.917100000000002,0.9736884990262469,1.0004204229611247,-3.16105624123914e-05,-3.787466983321374e-05,0.0011827803065606836,0.48896247027798984
0.9179000000000019,0.9736986647279446,1.0004187269428984,-3.06607473214462e-05,-3.684148541826092e-05,0.001191759219964783,0.48884893734831986
0.9180000000000019,0.9736999354406568,1.00041851494062,-3.05415152699962e-05,-3.6711564428256996e-05,0.0011928829708861555,0.4888347089264619
0.9181000000000019,0.973701206153369,1.0004183029383418,-3.0422170727268997e-05,-3.6579372052355406e-05,0.0011940087969091774,0.4888204746780271
0.918900000000002,0.9737113718550668,1.0004166069201161,-2.9463358124064162e-05,-3.5538615919646195e-05,0.0012030243295870768,0.48870635061827095
0.919000000000002,0.973712642567779,1.000416394917838,-2.9342999333910705e-05,-3.5407746374282876e-05,0.0012041525337277703,0.48869205028748447
0.919100000000002,0.9737139132804913,1.0004161829155598,-2.9222527617318632e-05,-3.527460063585144e-05,0.001205282610093063,0.48867774456787905
0.9199000000000019,0.973724078982189,1.0004144868973335,-2.825468268654222e-05,-3.422623242515527e-05,0.0012143311555007918,0.48856306457310145
0.9200000000000019,0.9737253496949012,1.000414274895055,-2.813319300859178e-05,-3.4094410022324764e-05,0.0012154633625782174,0.4885486967291868
0.9201000000000019,0.973727595522958,1.0004140133381938,-2.8011590014026602e-05,-3.3960306947545486e-05,0.0012165972398722534,0.4885343239333401
0.920900000000002,0.9737455621474115,1.0004119208833033,-2.7034681539118343e-05,-3.2904289775020496e-05,0.0012256752070835542,0.4884191231323973
0.921000000000002,0.9737478079754682,1.000411659326442,-2.69120572732419e-05,-3.2768834545233804e-05,0.0012268109156092777,0.48840469216262034
0.921100000000002,0.973750053803525,1.0004113977695808,-2.6789319355996516e-05,-3.262958626081604e-05,0.0012279478379449487,0.488390258804031
0.9219000000000019,0.9737680204279785,1.0004093053146912,-2.5803321626498322e-05,-3.155080103925935e-05,0.0012370473916028246,0.48827461612405487
0.9220000000000019,0.9737702662560352,1.00040904375783,-2.5679560009466435e-05,-3.141584081965696e-05,0.0012381856379767575,0.48826013251046424
0.9221000000000019,0.973772512084092,1.0004087822009686,-2.5555684498903002e-05,-3.12773834807982e-05,0.0012393248826451445,0.48824564648955565
0.922900000000002,0.9737904787085455,1.0004066897460793,-2.456057801991828e-05,-3.0190512547413377e-05,0.0012484420278272013,0.4881296002302677
0.923000000000002,0.9737927245366023,1.000406428189218,-2.443567683052187e-05,-3.0054544168385656e-05,0.0012495823426608432,0.4881150682617084
0.923100000000002,0.973794970364659,1.0004061666323567,-2.431066155138614e-05,-2.9915058032174905e-05,0.0012507234426244011,0.4881005343706904
0.9239000000000019,0.9738129369891126,1.0004040741774674,-2.330643062917808e-05,-2.882064349734439e-05,0.0012598543878392654,0.48798412199971064
0.9240000000000019,0.9738151828171694,1.000403812620606,-2.318038811870568e-05,-2.8683732714856822e-05,0.0012609962978778477,0.4879695463745038
0.9241000000000019,0.9738174286452261,1.0004035510637448,-2.3054231369602537e-05,-2.854330181520522e-05,0.0012621387809204428,0.48795496929207216
0.924900000000002,0.9738353952696797,1.0004014586088543,-2.2040864089577074e-05,-2.7441301386862536e-05,0.0012712797569933987,0.4878382282036542
0.925000000000002,0.9738376410977364,1.000401197051993,-2.1913678980665727e-05,-2.7303448042292604e-05,0.0012724227917721154,0.4878236135908293
0.925100000000002,0.9738398869257932,1.0004009354951318,-2.178637953122268e-05,-2.7162072309802804e-05,0.0012735661885668464,0.487808997983356
0.9259000000000019,0.9738578535502467,1.0003988430402422,-2.076386773789728e-05,-2.6052469429725832e-05,0.0012827134465916157,0.4876919654630863
0.9260000000000019,0.9738600993783034,1.000398581483381,-2.063553922192645e-05,-2.5913671454949663e-05,0.001283857138212427,0.4876773165167399
0.9261000000000019,0.9738623452063602,1.0003983199265196,-2.0507096310254824e-05,-2.5771349076337973e-05,0.0012850009820220736,0.4876626670372366
0.9269000000000021,0.9738803118308137,1.0003962274716303,-1.947543558668055e-05,-2.4654132156922573e-05,0.0012941507938744046,0.4875453802558689
0.927000000000002,0.9738825576588704,1.000395965914769,-1.9345963321175544e-05,-2.451438886919994e-05,0.0012952946770483087,0.48753070161582307
0.927100000000002,0.9738848034869272,1.0003957043579077,-1.921637665127092e-05,-2.4371119542242978e-05,0.0012964385037679748,0.48751602290256074
0.927900000000002,0.9739027701113807,1.0003936119030172,-1.817556629803848e-05,-2.324628021032791e-05,0.001305587162529237,0.48739851891180647
0.9280000000000019,0.9739050159394375,1.000393350346156,-1.8044950404023214e-05,-2.3105591229688555e-05,0.0013067307746325724,0.48738381520268914
0.9281000000000019,0.9739072617674942,1.0003930887892947,-1.7914220143111993e-05,-2.2961374934464266e-05,0.0013078741228463048,0.4873691118787422
0.9289000000000021,0.9739252283919477,1.0003909963344053,-1.6864263156937383e-05,-2.182890843320253e-05,0.001317017943217036,0.4872514276065177
0.929000000000002,0.9739274742200045,1.000390734777544,-1.673250421623446e-05,-2.1687273823577955e-05,0.0013181608243423154,0.48723670343722425
0.929100000000002,0.9739297200480612,1.0003904732206828,-1.660063099206895e-05,-2.1542110987892154e-05,0.0013193032353737279,0.4872219801098778
0.929900000000002,0.9739476866725147,1.0003883807657932,-1.554153404397193e-05,-2.040201616813756e-05,0.001328438554083794,0.48710415235566135
0.9300000000000019,0.9739499325005715,1.000388119208932,-1.5408633096451537e-05,-2.0259436421076595e-05,0.0013295802470913443,0.4870894123187678
0.9301000000000019,0.9739521783286282,1.0003878576520706,-1.527561799455369e-05,-2.0113327890212342e-05,0.0013307212650548062,0.48707467357893475
0.9309000000000021,0.9739701449530818,1.0003857651971813,-1.4207391407622033e-05,-1.89656071388416e-05,0.0013398444412702215,0.4869567390091454
0.931000000000002,0.9739723907811385,1.00038550364032,-1.4073349948399955e-05,-1.8822083167479143e-05,0.0013409844918385039,0.48694198768033653
0.931100000000002,0.9739746366091953,1.0003852420834587,-1.3939194509254362e-05,-1.8675030214299128e-05,0.0013421236636895297,0.4869272381019832
0.931900000000002,0.9739926032336488,1.0003831496285682,-1.2861852236008604e-05,-1.7519689444109465e-05,0.0013512310794154825,0.4868092332453839
0.9320000000000019,0.9739948490617055,1.000382888071707,-1.2726672212593845e-05,-1.7375222594625887e-05,0.0013523690360916218,0.4867944751828763
0.9321000000000019,0.9739970948897623,1.0003826265148457,-1.259137842879031e-05,-1.7227226928543966e-05,0.0013535059116770397,0.4867797193224483
0.9329000000000021,0.9740150615142158,1.0003805340599563,-1.1504938028142486e-05,-1.6064275550584643e-05,0.0013625939721567393,0.486661680565582
0.933000000000002,0.9740173073422725,1.000380272503095,-1.1368621837534988e-05,-1.5918867591349497e-05,0.0013637293864060332,0.48664692030955725
0.933100000000002,0.9740195531703293,1.0003800109462337,-1.123219215086131e-05,-1.5769931330643357e-05,0.0013648635185132885,0.48663216270541415
0.933900000000002,0.9740375197947828,1.0003779184913444,-1.013667476468202e-05,-1.4599382260190415e-05,0.0013739286526226607,0.4865141262880687
0.9340000000000019,0.9740397656228396,1.000377656934483,-9.999225250421041e-06,-1.445303536668426e-05,0.0013750610788778178,0.48649936836011015
0.9341000000000019,0.9740420114508963,1.0003773953776218,-9.861662548906486e-06,-1.4303161045732956e-05,0.0013761920232839475,0.48648461353195915
0.9349000000000021,0.9740599780753498,1.0003753029227314,-8.757092878194243e-06,-1.3125030657054653e-05,0.0013852306839222533,0.4863666155426669
0.935000000000002,0.9740622239034066,1.00037504136587,-8.618513327357881e-06,-1.2977747431772243e-05,0.001386359679632257,0.48635186444519635
0.935100000000002,0.9740644697314633,1.0003747798090088,-8.479820942267824e-06,-1.2826938005579658e-05,0.0013874869951525182,0.4863371168935299
0.935900000000002,0.9740824363559168,1.0003726873541192,-7.366227222934387e-06,-1.1641246119572353e-05,0.0013964956596296818,0.48621919326509
0.9360000000000019,0.9740846821839736,1.000372425797258,-7.226521363090651e-06,-1.1493029575738212e-05,0.0013976207853078557,0.4862044534808103
0.9361000000000019,0.9740869280120303,1.0003721642403967,-7.086703065872847e-06,-1.1341288406362679e-05,0.0013987440338436377,0.4861897176863498
0.9369000000000021,0.9741048946364839,1.0003700717855073,-5.964117044138847e-06,-1.014805823717407e-05,0.0014077192042618314,0.48607190419139706
0.937000000000002,0.9741071404645406,1.000369810228646,-5.823289040248998e-06,-9.998911799948737e-06,0.001408840023533517,0.48605718018273963
0.937100000000002,0.9741093862925974,1.0003695486717847,-5.682349039432175e-06,-9.846242658764778e-06,0.001409958770119718,0.48604246060588474
0.937900000000002,0.9741273529170509,1.0003674562168943,-4.55080594684791e-06,-8.645500838069767e-06,0.0014188969737525883,0.4859247928524703
0.9380000000000019,0.9741295987451076,1.000367194660033,-4.408860398122391e-06,-8.495428334296633e-06,0.0014200130534023012,0.48591008906104693
0.9381000000000019,0.9741318445731644,1.0003669331031717,-4.266803336167482e-06,-8.341835401523756e-06,0.0014211268662542237,0.4858953901413254
0.9389000000000021,0.9741498111976179,1.0003648406482823,-3.1263418642520417e-06,-7.133611932554839e-06,0.0014300246559202333,0.4857779035685527
0.939000000000002,0.9741520570256746,1.000364579091421,-2.9832838009597074e-06,-6.9826176010133175e-06,0.0014311355659383518,0.4857632244146076
0.939100000000002,0.9741543028537314,1.0003643175345598,-2.840114751064403e-06,-6.828105452597998e-06,0.001432244016498216,0.48574855057012895
0.939900000000002,0.9741722694781849,1.0003622250796702,-1.6907770255778435e-06,-5.612433663553672e-06,0.0014410979709308658,0.48563128044380616
0.940000000000002,0.9741745153062417,1.000361963522809,-1.5466119058088667e-06,-5.46052214591228e-06,0.001442203284559595,0.4856166303256799
0.9401000000000019,0.9741776157561222,1.0003616588841957,-1.4023363686659563e-06,-5.305095768775785e-06,0.0014433059475421994,0.48560198595259674
0.9409000000000021,0.9742024193551667,1.0003592217752892,-2.4416792350920246e-07,-4.0820123271259694e-06,0.0014521126717553497,0.48548496736093166
0.9410000000000021,0.9742055198050472,1.000358917136676,-9.890162989231292e-08,-3.926840967372724e-06,0.0014532119190888977,0.48547035065452226
0.941100000000002,0.9742086202549277,1.0003586124980626,4.6474460308545036e-08,-3.7668360152525547e-06,0.0014543081029920679,0.48545574198454255
0.941900000000002,0.9742334238539722,1.0003561753891554,1.213423028995371e-06,-2.523158569606823e-06,0.00146306050553543,0.485339048170119
0.942000000000002,0.9742365243038528,1.000355870750542,1.3597837644823574e-06,-2.368355301525256e-06,0.0014641528143938577,0.4853244745626435
0.9421000000000019,0.9742396247537333,1.0003555661119288,1.5062535918741105e-06,-2.208984697531906e-06,0.001465241858332429,0.48530990902509374
0.9429000000000021,0.9742644283527778,1.0003531290030223,2.681926018794549e-06,-9.576508548157662e-07,0.0014739362176694505,0.4851935775941997
0.9430000000000021,0.9742675288026583,1.000352824364409,2.8293739616117173e-06,-8.01907373833086e-07,0.0014750211495211767,0.4851790513428533
0.943100000000002,0.9742706292525388,1.0003525197257959,2.9769302486987516e-06,-6.415854854796074e-07,0.0014761026177315536,0.4851645336344788
0.943900000000002,0.9742954328515833,1.0003500826168892,4.1612667227945504e-06,6.168601335951335e-07,0.0014847354028384926,0.48504860134448147
0.944000000000002,0.9742985333014638,1.000349777978276,4.309794198206116e-06,7.734778013123812e-07,0.001485812517331514,0.4850341270501771
0.9441000000000019,0.9743016337513443,1.0003494733396625,4.45842922626082e-06,9.346689129634374e-07,0.001486885971079504,0.485019661753267
0.9449000000000021,0.9743264373503888,1.0003470362307554,5.6513664225313245e-06,2.200193336778516e-06,0.0014954536830083034,0.4849041651770932
0.9450000000000021,0.9743295378002693,1.000346731592142,5.800965318178019e-06,2.3576768101718937e-06,0.0014965225437999809,0.48488974740004687
0.945100000000002,0.9743326382501498,1.0003464269535287,5.950670931291288e-06,2.519728658533642e-06,0.0014975875484471532,0.48487533907105923
0.945900000000002,0.9743574418491943,1.0003439898446223,7.152142040860347e-06,3.7922762045386814e-06,0.0015060867185191368,0.48476031456607266
0.946000000000002,0.9743605422990749,1.000343685206009,7.302803810606714e-06,3.950618761753247e-06,0.001507146893079174,0.48474595783836394
0.9461000000000019,0.9743636427489554,1.0003433805673958,7.453571419476148e-06,4.113524375634105e-06,0.0015082030178186997,0.4847316110069938
0.9469000000000021,0.9743884463479999,1.0003409434584891,8.663506180126068e-06,5.3930348031056614e-06,0.001516630208059977,0.4846170947094248
0.9470000000000021,0.9743915467978804,1.000340638819876,8.815221847897648e-06,5.552228479844014e-06,0.001517681267705566,0.48460280353555524
0.947100000000002,0.9743946472477609,1.0003403341812624,8.967042433667148e-06,5.715979546244703e-06,0.0015187280855976924,0.4845885227035025
0.947900000000002,0.9744194508468054,1.0003378970723555,1.018536716072128e-05,7.0023896366685455e-06,0.0015270798890951454,0.484474550524606
0.948000000000002,0.9744225512966859,1.000337592433742,1.0338127324384246e-05,7.162426191797806e-06,0.001528121409038144,0.4844603293806698
0.9481000000000019,0.9744256517465664,1.0003372877951289,1.0490991442528876e-05,7.327014137243398e-06,0.0015291584970575992,0.48444611902122797
0.9489000000000021,0.9744504553456109,1.0003348506862222,1.1717629060086348e-05,8.620257291500793e-06,0.0015374315383030607,0.48433272664298044
0.9490000000000021,0.9744535557954914,1.000334546047609,1.1871423895371094e-05,8.781128067730172e-06,0.0015384630976926564,0.4843185799761805
0.949100000000002,0.9744566562453719,1.0003342414089957,1.2025321679624845e-05,8.946543911483958e-06,0.0015394900367708977,0.48430444453369104
0.949900000000002,0.9744814598444164,1.0003318043000893,1.3260191752133959e-05,1.0246550270703322e-05,0.0015476809720022106,0.484191667404602
0.950000000000002,0.974484560294297,1.000331499661476,1.3415011016601235e-05,1.0408246221121726e-05,0.0015487021539673101,0.48417759963272083
0.9501000000000019,0.9744876607441775,1.0003311950228626,1.3569932182927385e-05,1.0574480592581672e-05,0.0015497185290346185,0.4841635435220576
0.9509000000000021,0.974512464343222,1.0003287579139555,1.4812950947102152e-05,1.1881177037629684e-05,0.0015578240465710658,0.4840514168530156
0.9510000000000021,0.9745155647931025,1.000328453275342,1.4968783984151154e-05,1.2043688726308841e-05,0.001558834438262019,0.4840374323638992
0.951100000000002,0.974518665242983,1.0003281486367288,1.5124717834754521e-05,1.2210731873545613e-05,0.0015598398382890323,0.4840234599699512
0.951900000000002,0.9745434688420275,1.0003257115278221,1.6375798231818828e-05,1.352404204001116e-05,0.0015678566588621101,0.48391201873010903
0.952000000000002,0.974546569291908,1.000325406889209,1.6532633974736668e-05,1.3687359648640026e-05,0.0015688558514920237,0.4838981218811558
0.952100000000002,0.9745496697417885,1.0003251022505957,1.6689569402117198e-05,1.3855201441205293e-05,0.0015698498695306813,0.4838842375583132
0.9529000000000021,0.974574473340833,1.0003226651416892,1.7948621110383033e-05,1.5175045787157067e-05,0.001577774746609556,0.4837735164710199
0.9530000000000021,0.9745775737907135,1.000322360503076,1.810644808643494e-05,1.5339159113835565e-05,0.0015787623354946712,0.4837597115886746
0.9531000000000021,0.974580674240594,1.0003220558644625,1.8264373577481934e-05,1.5507789041480366e-05,0.0015797445687182519,0.48374591966032543
0.953900000000002,0.9746054778396385,1.0003196187555554,1.9531303045244335e-05,1.6834084854779783e-05,0.0015875742888299127,0.4836359531991024
0.954000000000002,0.9746085782895191,1.000319314116942,1.9690109379803896e-05,1.6998983315225057e-05,0.0015885498734295733,0.48362224457835534
0.954100000000002,0.9746116787393996,1.0003190094783287,1.9849013019930212e-05,1.7168390499604233e-05,0.0015895199231723942,0.48360854933638453
0.9549000000000021,0.9746364823384441,1.0003165723694223,2.1123723498686082e-05,1.850105193445118e-05,0.001597251306217351,0.4834993717209389
0.9550000000000021,0.9746395827883246,1.000316267730809,2.1283496919404963e-05,1.8666724575869536e-05,0.0015982144901731249,0.48348576362482926
0.9551000000000021,0.9746426832382051,1.0003159630921958,2.144336639672067e-05,1.8836897767167987e-05,0.001599171961969504,0.48347216932912274
0.955900000000002,0.9746674868372496,1.0003135259832892,2.2725757974694427e-05,2.0175835893915384e-05,0.0016068018615310875,0.4833638145214149
0.956000000000002,0.9746705872871301,1.000313221344676,2.2886485815710815e-05,2.03422713823366e-05,0.0016077522527053606,0.4833503111805435
0.956100000000002,0.9746736877370106,1.0003129167060627,2.3047308425235463e-05,2.0513198956837935e-05,0.001608696756327842,0.48333682205849987
0.9569000000000021,0.9746984913360551,1.0003104795971562,2.433727806121741e-05,2.1858321775882503e-05,0.001616222059977357,0.48322932375884614
0.9570000000000021,0.9747015917859356,1.000310174958543,2.4498947267402632e-05,2.20255084172693e-05,0.0016171592704912613,0.48321592937089075
0.9571000000000021,0.9747046922358161,1.0003098703199296,2.4660709915315628e-05,2.2197178399483067e-05,0.0016180904199881302,0.4832025496169383
0.957900000000002,0.9747294958348606,1.0003074332110224,2.595815147279694e-05,2.354839086557891e-05,0.0016255080495841123,0.48309594126016514
0.958000000000002,0.9747325962847412,1.000307128572409,2.612074860403949e-05,2.3716316604017564e-05,0.0016264316958548852,0.48308265998940003
0.958100000000002,0.9747356967346217,1.0003068239337958,2.6283437811967878e-05,2.3888716661364187e-05,0.00162734910958726,0.4830693937645183
0.9589000000000021,0.9747605003336662,1.0003043868248893,2.7588242093578123e-05,2.5245920728141136e-05,0.0016346560215696748,0.48296370851616
0.9590000000000021,0.9747636007835467,1.000304082186276,2.775175332910454e-05,2.541457314584148e-05,0.00163556572434706,0.4829505444929856
0.9591000000000021,0.9747667012334272,1.0003037775476629,2.7915355238447493e-05,2.5587690591215555e-05,0.001636469025025099,0.4829373959242314
0.959900000000002,0.9747915048324717,1.0003013404387562,2.9227410020677848e-05,2.695078526651609e-05,0.0016436622107040555,0.48283266667677494
0.960000000000002,0.9747946052823523,1.000301035800143,2.939182116340969e-05,2.7120151585017773e-05,0.001644557595106233,0.48281962399725087
0.960100000000002,0.9747984083188013,1.0003006949806694,2.9556321539699058e-05,2.729397337646766e-05,0.0016454464098248417,0.4828065971772941
0.9609000000000021,0.9748288326103932,1.0002979684248805,3.08755116079173e-05,2.8662854720254836e-05,0.0016525228956643656,0.48270285654646583
0.9610000000000021,0.9748326356468422,1.000297627605407,3.1040808088863613e-05,2.8834853598209486e-05,0.0016534035531483304,0.48268993927184844
0.9611000000000021,0.9748364386832912,1.0002972867859334,3.120619231854693e-05,2.9012384971928616e-05,0.0016542772923151625,0.4826770397812998
0.961900000000002,0.9748668629748832,1.0002945602301456,3.2532398123481955e-05,3.0397814485092737e-05,0.0016612310851850665,0.4825743515588912
0.962000000000002,0.9748706660113322,1.000294219410672,3.2698564654863154e-05,3.056945314761651e-05,0.0016620962785455495,0.48256156809540723
0.962100000000002,0.9748744690477812,1.0002938785911986,3.286481737919103e-05,3.074639841640881e-05,0.0016629543788137247,0.4825488024881629
0.9629000000000021,0.9749048933393732,1.0002911520354105,3.419791454966498e-05,3.2137665782071104e-05,0.0016697822594679557,0.48244720114318
0.9630000000000021,0.9749086963758222,1.000290811215937,3.4364935410566454e-05,3.231001022790445e-05,0.0016706316086464446,0.48243455542751534
0.9631000000000021,0.9749124994122712,1.0002904703964635,3.4532040871394235e-05,3.248766333993144e-05,0.00167147369299694,0.48242192799987565
0.963900000000002,0.9749429237038633,1.0002877438406754,3.58719019679929e-05,3.3884246701067e-05,0.001678172612064599,0.4823214471724503
0.964000000000002,0.9749467267403122,1.000287403021202,3.603976105721579e-05,3.405723370918894e-05,0.0016790057371948164,0.48230894340733843
0.964100000000002,0.9749505297767612,1.0002870622017284,3.6207703115431824e-05,3.423551830292321e-05,0.0016798314278539239,0.48229645834513435
0.9649000000000021,0.9749809540683533,1.0002843356459405,3.7554197670152714e-05,3.563739439164948e-05,0.0016863984260043763,0.4821971302672094
0.9650000000000021,0.9749847571048023,1.000283994826467,3.772287851566068e-05,3.581094894869199e-05,0.0016872149300553863,0.4821847737265484
0.9651000000000021,0.9749885601412512,1.0002836540069935,3.7891640656163753e-05,3.598978458463555e-05,0.0016880238259165134,0.48217243519353803
0.965900000000002,0.9750189844328433,1.0002809274512046,3.924463521056413e-05,3.739685983698753e-05,0.0016944558808206223,0.4820742940497805
0.966000000000002,0.9750227874692923,1.000280586631731,3.941412095724393e-05,3.7570977589576985e-05,0.0016952554163400801,0.4820620877100615
0.966100000000002,0.9750265905057413,1.0002802458122575,3.958368629383211e-05,3.775036197371592e-05,0.0016960471785399701,0.48204989979102064
0.9669000000000021,0.9750570147973333,1.0002775192564695,4.094304443767477e-05,3.916242660360518e-05,0.0017023413572367918,0.48195297834463086
0.9670000000000021,0.9750608178337823,1.000277178436996,4.111331786936636e-05,3.933715474706424e-05,0.0017031235592095406,0.4819409262593717
0.9671000000000021,0.9750646208702313,1.0002768376175224,4.128366914951664e-05,3.9517139919700203e-05,0.0017038978249381206,0.4819288930350971
0.967900000000002,0.9750950451618232,1.0002741110617346,4.264925155945175e-05,4.0934037557243216e-05,0.0017100512337437923,0.48183322369879716
0.968000000000002,0.9750988481982722,1.000273770242261,4.282029509809267e-05,4.1109346989468295e-05,0.0017108157417603798,0.4818213299065757
0.968100000000002,0.9751026512347212,1.0002734294227875,4.2991414707803785e-05,4.1289901656016476e-05,0.001711572152805792,0.48180945540605047
0.9689000000000021,0.9751330755263132,1.0002707028669995,4.436307918649282e-05,4.2711508027527386e-05,0.0017175819373474455,0.4817150702793718
0.9690000000000021,0.9751368785627622,1.000270362047526,4.4534874896964884e-05,4.288738425838254e-05,0.0017183283959610884,0.4817033387741252
0.9691000000000021,0.9751406815992112,1.0002700212280524,4.4706744865685e-05,4.3068493995899154e-05,0.0017190665990963168,0.48169162698778106
0.969900000000002,0.9751711058908032,1.0002672946722646,4.6084346381089265e-05,4.449467577439165e-05,0.0017249299444107025,0.48159855784593925
0.970000000000002,0.9751749089272522,1.000266953852791,4.625687597615726e-05,4.467110213705414e-05,0.0017256580031045077,0.4815869925815266
0.970100000000002,0.9751787119637012,1.0002666130333175,4.6429477981710126e-05,4.485275004195124e-05,0.001726377650045097,0.48157544745894904
0.9709000000000021,0.9752091362552933,1.0002638864775295,4.781286870665007e-05,4.6283371908893456e-05,0.0017320917808474334,0.48148372575034915
0.9710000000000021,0.9752129392917422,1.000263545658056,4.798611355191821e-05,4.646033159480558e-05,0.0017328010940722283,0.48147233063955447
0.9711000000000021,0.9752167423281912,1.0002632048385824,4.815942892546447e-05,4.6642500662207525e-05,0.0017335018415148363,0.48146095608925493
0.971900000000002,0.9752471666197833,1.0002604782827935,4.954845827740908e-05,4.8077424501121856e-05,0.001739064022431458,0.48137061293205435
0.972000000000002,0.9752509696562323,1.00026013746332,4.972239939630847e-05,4.825490034889641e-05,0.0017397542496342955,0.4813593918462201
0.972100000000002,0.9752547726926812,1.0002597966438465,4.9896409127335896e-05,4.8437573228561715e-05,0.0017404357592850994,0.4813481917351994
0.9729000000000021,0.9752851969842733,1.0002570700880586,5.129092380843194e-05,4.987665827501507e-05,0.001745843295084204,0.4812592579140112
0.9730000000000021,0.9752890000207223,1.000256729268585,5.146554188723677e-05,5.005463280240106e-05,0.0017465141007370066,0.4812482146826258
0.9731000000000021,0.9752928030571713,1.0002563884491116,5.1640226628579306e-05,5.023779182552386e-05,0.0017471760393397394,0.48123719283596766
0.973900000000002,0.9753232273487633,1.0002536618933235,5.304007066590162e-05,5.168089470124208e-05,0.0017524262751556496,0.48114969879860864
0.974000000000002,0.9753270303852123,1.00025332107385,5.321534605877345e-05,5.185935010994974e-05,0.0017530773287832147,0.48113883720890427
0.974100000000002,0.9753308334216613,1.0002529802543765,5.3390686131658226e-05,5.2042977301919764e-05,0.001753719368146658,0.4811279974093764
0.9749000000000021,0.9753612577132532,1.0002502536985884,5.4795700917686996e-05,5.34899519984089e-05,0.0017588096896978267,0.48104197326367665
0.9750000000000021,0.9753650607497022,1.000249912879115,5.4971613651746285e-05,5.3668870175315954e-05,0.0017594406659047768,0.4810312970602262
0.9751000000000021,0.9753688637861512,1.0002495720596414,5.514758905086791e-05,5.385294725939379e-05,0.0017600624829297046,0.4810206430478791
0.975900000000002,0.9753992880777432,1.0002468455038536,5.6557613384176046e-05,5.5303645252477774e-05,0.0017649903167313852,0.4809361185585375
0.976000000000002,0.9754030911141922,1.00024650468438,5.6734143164600376e-05,5.54830077726451e-05,0.0017656008952287028,0.48092563144287287
0.976100000000002,0.9754068941506412,1.0002461638649065,5.6910733563221745e-05,5.566751616570258e-05,0.00176620217193392,0.4809151669146533
0.9769000000000021,0.9754373184422332,1.0002434373091176,5.8325603689377155e-05,5.7121786409529684e-05,0.0017709649855047749,0.48083217150015245
0.9770000000000021,0.9754411214786822,1.000243096489644,5.850272990452525e-05,5.7301574546454445e-05,0.0017715548511348378,0.4808218771303768
0.9771000000000021,0.9754449245151312,1.0002427556701705,5.867991465960409e-05,5.7486495368304344e-05,0.0017721352746823196,0.4808116057397482
0.977900000000002,0.9754753488067233,1.0002400291143825,6.0099464312269095e-05,5.894418433728334e-05,0.001776730576743879,0.4807301684693259
0.978000000000002,0.9754791518431722,1.000239688294909,6.027716603882987e-05,5.912437905988336e-05,0.001777299419506162,0.4807200704597383
0.978100000000002,0.9754829548796212,1.0002393474754354,6.045492419617029e-05,5.930969314172313e-05,0.0017778586822254638,0.4807099958162986
